Date,Year,Site_Code,Orchard_Block,Treatment,Section,Distance,Round,Hemiptera,Neuroptera,Coleoptera,Syrphidae,Parasitoids,Araneae,Opiliones,Anystidae,Total_NE,Anthocoridae,Nabidae,Chrysopidae,Hemerobiidae,Carabidae,Coccinellidae,Staphylinidae,Syrphidae,Parasitoid,Araneidae,Dictynidae,Clubionidae,Linyphiidae,Philodromidae,Salticidae,Tetragnathidae,Theridiidae,Thomisidae,Leiobunidae,Phalangiidae,Anystidae,Family_richness,Shannon
4/7/2019,Year_3,Site_1,Orchard_Block_1,SWS,1,10,3,0,0,0,0,0,2,3,8,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,8,4,1.031767111
2/8/2019,Year_3,Site_1,Orchard_Block_1,SWS,1,10,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0.693147181
19/05/2019,Year_3,Site_1,Orchard_Block_1,SWS,2,29,1,0,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,3,0.950270539
17/06/2019,Year_3,Site_1,Orchard_Block_1,SWS,2,29,2,0,0,0,0,10,1,0,8,19,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,8,3,0.856997755
4/7/2019,Year_3,Site_1,Orchard_Block_1,SWS,2,29,3,0,0,0,0,0,0,3,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,2,0.482577565
2/8/2019,Year_3,Site_1,Orchard_Block_1,SWS,2,29,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.693147181
19/05/2019,Year_3,Site_1,Orchard_Block_1,SWS,3,48,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17/06/2019,Year_3,Site_1,Orchard_Block_1,SWS,3,48,2,0,0,0,2,0,0,0,11,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0.429323022
4/7/2019,Year_3,Site_1,Orchard_Block_1,SWS,3,48,3,1,0,0,0,0,0,0,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0.348832096
2/8/2019,Year_3,Site_1,Orchard_Block_1,SWS,3,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/05/2019,Year_3,Site_1,Orchard_Block_1,SWS,4,67,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.693147181
17/06/2019,Year_3,Site_1,Orchard_Block_1,SWS,4,67,2,0,0,0,5,2,0,0,11,18,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,11,3,0.900908873
4/7/2019,Year_3,Site_1,Orchard_Block_1,SWS,4,67,3,0,0,0,0,0,1,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,0.325082973
2/8/2019,Year_3,Site_1,Orchard_Block_1,SWS,4,67,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19/05/2019,Year_3,Site_1,Orchard_Block_2,CS,1,10,1,0,0,0,1,0,3,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,4,1.33217904
17/06/2019,Year_3,Site_1,Orchard_Block_2,CS,1,10,2,5,0,0,1,1,0,0,4,11,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1.162225545
4/7/2019,Year_3,Site_1,Orchard_Block_2,CS,1,10,3,0,0,0,0,0,1,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2,0.271189373
2/8/2019,Year_3,Site_1,Orchard_Block_2,CS,1,10,4,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
19/05/2019,Year_3,Site_1,Orchard_Block_2,CS,2,29,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
17/06/2019,Year_3,Site_1,Orchard_Block_2,CS,2,29,2,1,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.410116318
4/7/2019,Year_3,Site_1,Orchard_Block_2,CS,2,29,3,1,0,0,0,0,0,0,15,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.233791659
2/8/2019,Year_3,Site_1,Orchard_Block_2,CS,2,29,4,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0.636514168
19/05/2019,Year_3,Site_1,Orchard_Block_2,CS,3,48,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
17/06/2019,Year_3,Site_1,Orchard_Block_2,CS,3,48,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
4/7/2019,Year_3,Site_1,Orchard_Block_2,CS,3,48,3,0,0,0,0,0,2,1,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,8,3,0.759547391
2/8/2019,Year_3,Site_1,Orchard_Block_2,CS,3,48,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0.693147181
19/05/2019,Year_3,Site_1,Orchard_Block_2,CS,4,67,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1.098612289
17/06/2019,Year_3,Site_1,Orchard_Block_2,CS,4,67,2,0,0,0,0,0,0,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0.304636097
4/7/2019,Year_3,Site_1,Orchard_Block_2,CS,4,67,3,0,0,0,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0.562335145
2/8/2019,Year_3,Site_1,Orchard_Block_2,CS,4,67,4,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.693147181
19/05/2019,Year_3,Site_1,Orchard_Block_2,AMWS,1,10,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
17/06/2019,Year_3,Site_1,Orchard_Block_2,AMWS,1,10,2,1,0,0,0,0,2,1,6,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6,5,1.227529411
4/7/2019,Year_3,Site_1,Orchard_Block_2,AMWS,1,10,3,0,0,0,0,0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,4,1.329661349
2/8/2019,Year_3,Site_1,Orchard_Block_2,AMWS,1,10,4,0,0,0,0,0,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,1.011404265
19/05/2019,Year_3,Site_1,Orchard_Block_2,AMWS,2,29,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17/06/2019,Year_3,Site_1,Orchard_Block_2,AMWS,2,29,2,0,0,0,0,1,7,0,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,4,3,0.887694276
4/7/2019,Year_3,Site_1,Orchard_Block_2,AMWS,2,29,3,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.693147181
2/8/2019,Year_3,Site_1,Orchard_Block_2,AMWS,2,29,4,1,0,0,0,0,1,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0.950270539
19/05/2019,Year_3,Site_1,Orchard_Block_2,AMWS,3,48,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17/06/2019,Year_3,Site_1,Orchard_Block_2,AMWS,3,48,2,0,0,0,0,0,0,1,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0.257318641
4/7/2019,Year_3,Site_1,Orchard_Block_2,AMWS,3,48,3,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
2/8/2019,Year_3,Site_1,Orchard_Block_2,AMWS,3,48,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.693147181
19/05/2019,Year_3,Site_1,Orchard_Block_2,AMWS,4,67,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17/06/2019,Year_3,Site_1,Orchard_Block_2,AMWS,4,67,2,1,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.410116318
4/7/2019,Year_3,Site_1,Orchard_Block_2,AMWS,4,67,3,1,0,0,0,1,0,0,6,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0.73562194
2/8/2019,Year_3,Site_1,Orchard_Block_2,AMWS,4,67,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
19/05/2019,Year_3,Site_1,Orchard_Block_2,SWS,1,10,1,0,0,0,2,1,2,0,2,7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,2,4,1.351783994
17/06/2019,Year_3,Site_1,Orchard_Block_2,SWS,1,10,2,1,0,0,0,0,4,0,7,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,7,4,1.118743336
4/7/2019,Year_3,Site_1,Orchard_Block_2,SWS,1,10,3,0,0,0,0,0,0,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0.500402424
2/8/2019,Year_3,Site_1,Orchard_Block_2,SWS,1,10,4,2,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.636514168
19/05/2019,Year_3,Site_1,Orchard_Block_2,SWS,2,29,1,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.636514168
17/06/2019,Year_3,Site_1,Orchard_Block_2,SWS,2,29,2,2,0,0,1,1,0,0,11,15,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,4,0.857174044
4/7/2019,Year_3,Site_1,Orchard_Block_2,SWS,2,29,3,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
2/8/2019,Year_3,Site_1,Orchard_Block_2,SWS,2,29,4,0,0,0,0,0,6,0,2,8,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,2,3,0.900256051
19/05/2019,Year_3,Site_1,Orchard_Block_2,SWS,3,48,1,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,3,1.039720771
17/06/2019,Year_3,Site_1,Orchard_Block_2,SWS,3,48,2,0,0,0,0,1,4,0,4,9,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,3,0.964962923
4/7/2019,Year_3,Site_1,Orchard_Block_2,SWS,3,48,3,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
2/8/2019,Year_3,Site_1,Orchard_Block_2,SWS,3,48,4,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.693147181
19/05/2019,Year_3,Site_1,Orchard_Block_2,SWS,4,67,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
17/06/2019,Year_3,Site_1,Orchard_Block_2,SWS,4,67,2,3,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.682908105
4/7/2019,Year_3,Site_1,Orchard_Block_2,SWS,4,67,3,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0.598269589
2/8/2019,Year_3,Site_1,Orchard_Block_2,SWS,4,67,4,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.636514168
19/05/2019,Year_3,Site_2,Orchard_Block_3,CS,1,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17/06/2019,Year_3,Site_2,Orchard_Block_3,CS,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,CS,1,10,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,CS,1,10,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
19/05/2019,Year_3,Site_2,Orchard_Block_3,CS,2,29,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.693147181
17/06/2019,Year_3,Site_2,Orchard_Block_3,CS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,CS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,CS,2,29,4,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.636514168
19/05/2019,Year_3,Site_2,Orchard_Block_3,CS,3,48,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,1.098612289
17/06/2019,Year_3,Site_2,Orchard_Block_3,CS,3,48,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,CS,3,48,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,CS,3,48,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
19/05/2019,Year_3,Site_2,Orchard_Block_3,CS,4,67,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0.693147181
17/06/2019,Year_3,Site_2,Orchard_Block_3,CS,4,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,CS,4,67,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,CS,4,67,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19/05/2019,Year_3,Site_2,Orchard_Block_3,AMWS,1,10,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0.636514168
17/06/2019,Year_3,Site_2,Orchard_Block_3,AMWS,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,AMWS,1,10,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,AMWS,1,10,4,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0.500402424
19/05/2019,Year_3,Site_2,Orchard_Block_3,AMWS,2,29,1,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0.562335145
17/06/2019,Year_3,Site_2,Orchard_Block_3,AMWS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,AMWS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,AMWS,2,29,4,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.693147181
19/05/2019,Year_3,Site_2,Orchard_Block_3,AMWS,3,48,1,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,3,1.039720771
17/06/2019,Year_3,Site_2,Orchard_Block_3,AMWS,3,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,AMWS,3,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,AMWS,3,48,4,0,0,0,0,0,1,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0.348832096
19/05/2019,Year_3,Site_2,Orchard_Block_3,AMWS,4,67,1,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0.673011667
17/06/2019,Year_3,Site_2,Orchard_Block_3,AMWS,4,67,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,AMWS,4,67,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,AMWS,4,67,4,0,0,0,0,0,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,3,0.867563228
19/05/2019,Year_3,Site_2,Orchard_Block_3,SWS,1,10,1,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0.500402424
17/06/2019,Year_3,Site_2,Orchard_Block_3,SWS,1,10,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,SWS,1,10,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.693147181
1/8/2019,Year_3,Site_2,Orchard_Block_3,SWS,1,10,4,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0.636514168
19/05/2019,Year_3,Site_2,Orchard_Block_3,SWS,2,29,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.693147181
17/06/2019,Year_3,Site_2,Orchard_Block_3,SWS,2,29,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,SWS,2,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,SWS,2,29,4,0,0,0,0,0,1,1,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0.950270539
19/05/2019,Year_3,Site_2,Orchard_Block_3,SWS,3,48,1,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0.693147181
17/06/2019,Year_3,Site_2,Orchard_Block_3,SWS,3,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,SWS,3,48,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_3,SWS,3,48,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
19/05/2019,Year_3,Site_2,Orchard_Block_3,SWS,4,67,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.693147181
17/06/2019,Year_3,Site_2,Orchard_Block_3,SWS,4,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_3,SWS,4,67,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.693147181
1/8/2019,Year_3,Site_2,Orchard_Block_3,SWS,4,67,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19/05/2019,Year_3,Site_2,Orchard_Block_4,CS,1,10,1,0,0,0,0,0,2,0,9,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,2,0.474139313
17/06/2019,Year_3,Site_2,Orchard_Block_4,CS,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_4,CS,1,10,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_4,CS,1,10,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
19/05/2019,Year_3,Site_2,Orchard_Block_4,CS,2,29,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.693147181
17/06/2019,Year_3,Site_2,Orchard_Block_4,CS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_4,CS,2,29,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_4,CS,2,29,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
19/05/2019,Year_3,Site_2,Orchard_Block_4,CS,3,48,1,1,0,0,0,0,2,0,1,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1.039720771
17/06/2019,Year_3,Site_2,Orchard_Block_4,CS,3,48,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4/7/2019,Year_3,Site_2,Orchard_Block_4,CS,3,48,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_4,CS,3,48,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
19/05/2019,Year_3,Site_2,Orchard_Block_4,CS,4,67,1,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1.098612289
17/06/2019,Year_3,Site_2,Orchard_Block_4,CS,4,67,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
4/7/2019,Year_3,Site_2,Orchard_Block_4,CS,4,67,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1/8/2019,Year_3,Site_2,Orchard_Block_4,CS,4,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/05/2019,Year_3,Site_2,Orchard_Block_4,AMWS,1,10,1,0,0,0,0,0,4,0,6,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,6,3,0.897945725
17/06/2019,Year_3,Site_2,Orchard_Block_4,AMWS,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_4,AMWS,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2019,Year_3,Site_2,Orchard_Block_4,AMWS,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/05/2019,Year_3,Site_2,Orchard_Block_4,AMWS,2,29,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,3,1.054920168
17/06/2019,Year_3,Site_2,Orchard_Block_4,AMWS,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/2019,Year_3,Site_2,Orchard_Block_4,AMWS,2,29,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0.693147181
